term,case,docket,circuit,issue_area,outcome,split,n_conservative,justice,is_majority
2008,Moore v. United States,07-10689,8th Circuit,Unknown,1,9-0,5,Scalia,1
2008,Moore v. United States,07-10689,8th Circuit,Unknown,1,9-0,5,Kennedy,1
2008,Moore v. United States,07-10689,8th Circuit,Unknown,1,9-0,5,Souter,1
2008,Moore v. United States,07-10689,8th Circuit,Unknown,1,9-0,5,Thomas,1
2008,Moore v. United States,07-10689,8th Circuit,Unknown,1,9-0,5,Ginsburg,1
2008,Moore v. United States,07-10689,8th Circuit,Unknown,1,9-0,5,Breyer,1
2008,Moore v. United States,07-10689,8th Circuit,Unknown,1,9-0,5,Jr.,1
2008,Chambers v. United States,06-11206,7th Circuit,Unknown,1,9-0,5,Jr.,1
2008,Chambers v. United States,06-11206,7th Circuit,Unknown,1,9-0,5,Stevens,1
2008,Chambers v. United States,06-11206,7th Circuit,Unknown,1,9-0,5,Scalia,1
2008,Chambers v. United States,06-11206,7th Circuit,Unknown,1,9-0,5,Kennedy,1
2008,Chambers v. United States,06-11206,7th Circuit,Unknown,1,9-0,5,Souter,1
2008,Chambers v. United States,06-11206,7th Circuit,Unknown,1,9-0,5,Thomas,1
2008,Chambers v. United States,06-11206,7th Circuit,Unknown,1,9-0,5,Ginsburg,1
2008,Chambers v. United States,06-11206,7th Circuit,Unknown,1,9-0,5,Breyer,1
2008,Chambers v. United States,06-11206,7th Circuit,Unknown,1,9-0,5,Jr.,1
2008,Melendez-Diaz v. Massachusetts,07-591,Other,Unknown,1,5-4,5,Jr.,0
2008,Melendez-Diaz v. Massachusetts,07-591,Other,Unknown,1,5-4,5,Stevens,1
2008,Melendez-Diaz v. Massachusetts,07-591,Other,Unknown,1,5-4,5,Scalia,1
2008,Melendez-Diaz v. Massachusetts,07-591,Other,Unknown,1,5-4,5,Kennedy,0
2008,Melendez-Diaz v. Massachusetts,07-591,Other,Unknown,1,5-4,5,Souter,1
2008,Melendez-Diaz v. Massachusetts,07-591,Other,Unknown,1,5-4,5,Thomas,1
2008,Melendez-Diaz v. Massachusetts,07-591,Other,Unknown,1,5-4,5,Ginsburg,1
2008,Melendez-Diaz v. Massachusetts,07-591,Other,Unknown,1,5-4,5,Breyer,0
2008,Melendez-Diaz v. Massachusetts,07-591,Other,Unknown,1,5-4,5,Jr.,0
2008,Ricci v. DeStefano,07-1428,2nd Circuit,Unknown,1,5-4,5,Jr.,1
2008,Ricci v. DeStefano,07-1428,2nd Circuit,Unknown,1,5-4,5,Stevens,0
2008,Ricci v. DeStefano,07-1428,2nd Circuit,Unknown,1,5-4,5,Scalia,1
2008,Ricci v. DeStefano,07-1428,2nd Circuit,Unknown,1,5-4,5,Kennedy,1
2008,Ricci v. DeStefano,07-1428,2nd Circuit,Unknown,1,5-4,5,Souter,0
2008,Ricci v. DeStefano,07-1428,2nd Circuit,Unknown,1,5-4,5,Thomas,1
2008,Ricci v. DeStefano,07-1428,2nd Circuit,Unknown,1,5-4,5,Ginsburg,0
2008,Ricci v. DeStefano,07-1428,2nd Circuit,Unknown,1,5-4,5,Breyer,0
2008,Ricci v. DeStefano,07-1428,2nd Circuit,Unknown,1,5-4,5,Jr.,1
2008,Harbison v. Bell,07-8521,6th Circuit,Unknown,1,7-2,5,Jr.,1
2008,Harbison v. Bell,07-8521,6th Circuit,Unknown,1,7-2,5,Stevens,1
2008,Harbison v. Bell,07-8521,6th Circuit,Unknown,1,7-2,5,Scalia,0
2008,Harbison v. Bell,07-8521,6th Circuit,Unknown,1,7-2,5,Kennedy,1
2008,Harbison v. Bell,07-8521,6th Circuit,Unknown,1,7-2,5,Souter,1
2008,Harbison v. Bell,07-8521,6th Circuit,Unknown,1,7-2,5,Thomas,1
2008,Harbison v. Bell,07-8521,6th Circuit,Unknown,1,7-2,5,Ginsburg,1
2008,Harbison v. Bell,07-8521,6th Circuit,Unknown,1,7-2,5,Breyer,1
2008,Harbison v. Bell,07-8521,6th Circuit,Unknown,1,7-2,5,Jr.,0
2008,Spears v. United States,08-5721,8th Circuit,Unknown,1,5-4,5,Jr.,0
2008,Spears v. United States,08-5721,8th Circuit,Unknown,1,5-4,5,Stevens,1
2008,Spears v. United States,08-5721,8th Circuit,Unknown,1,5-4,5,Scalia,1
2008,Spears v. United States,08-5721,8th Circuit,Unknown,1,5-4,5,Kennedy,0
2008,Spears v. United States,08-5721,8th Circuit,Unknown,1,5-4,5,Souter,1
2008,Spears v. United States,08-5721,8th Circuit,Unknown,1,5-4,5,Thomas,0
2008,Spears v. United States,08-5721,8th Circuit,Unknown,1,5-4,5,Ginsburg,1
2008,Spears v. United States,08-5721,8th Circuit,Unknown,1,5-4,5,Breyer,1
2008,Spears v. United States,08-5721,8th Circuit,Unknown,1,5-4,5,Jr.,0
2008,Northwest Austin Municipal Util. Dist. No. One v. Holder,08-322,Other,Unknown,1,8-1,5,Jr.,1
2008,Northwest Austin Municipal Util. Dist. No. One v. Holder,08-322,Other,Unknown,1,8-1,5,Stevens,1
2008,Northwest Austin Municipal Util. Dist. No. One v. Holder,08-322,Other,Unknown,1,8-1,5,Scalia,1
2008,Northwest Austin Municipal Util. Dist. No. One v. Holder,08-322,Other,Unknown,1,8-1,5,Kennedy,1
2008,Northwest Austin Municipal Util. Dist. No. One v. Holder,08-322,Other,Unknown,1,8-1,5,Souter,1
2008,Northwest Austin Municipal Util. Dist. No. One v. Holder,08-322,Other,Unknown,1,8-1,5,Thomas,0
2008,Northwest Austin Municipal Util. Dist. No. One v. Holder,08-322,Other,Unknown,1,8-1,5,Ginsburg,1
2008,Northwest Austin Municipal Util. Dist. No. One v. Holder,08-322,Other,Unknown,1,8-1,5,Breyer,1
2008,Northwest Austin Municipal Util. Dist. No. One v. Holder,08-322,Other,Unknown,1,8-1,5,Jr.,1
2008,Travelers Indemnity Co. v. Bailey,08-295,2nd Circuit,Unknown,1,7-2,5,Jr.,1
2008,Travelers Indemnity Co. v. Bailey,08-295,2nd Circuit,Unknown,1,7-2,5,Stevens,0
2008,Travelers Indemnity Co. v. Bailey,08-295,2nd Circuit,Unknown,1,7-2,5,Scalia,1
2008,Travelers Indemnity Co. v. Bailey,08-295,2nd Circuit,Unknown,1,7-2,5,Kennedy,1
2008,Travelers Indemnity Co. v. Bailey,08-295,2nd Circuit,Unknown,1,7-2,5,Souter,1
2008,Travelers Indemnity Co. v. Bailey,08-295,2nd Circuit,Unknown,1,7-2,5,Thomas,1
2008,Travelers Indemnity Co. v. Bailey,08-295,2nd Circuit,Unknown,1,7-2,5,Ginsburg,0
2008,Travelers Indemnity Co. v. Bailey,08-295,2nd Circuit,Unknown,1,7-2,5,Breyer,1
2008,Travelers Indemnity Co. v. Bailey,08-295,2nd Circuit,Unknown,1,7-2,5,Jr.,1
2008,United States v. Eurodif S.A.,07-1059,Federal Circuit,Unknown,1,9-0,5,Jr.,1
2008,United States v. Eurodif S.A.,07-1059,Federal Circuit,Unknown,1,9-0,5,Stevens,1
2008,United States v. Eurodif S.A.,07-1059,Federal Circuit,Unknown,1,9-0,5,Scalia,1
2008,United States v. Eurodif S.A.,07-1059,Federal Circuit,Unknown,1,9-0,5,Kennedy,1
2008,United States v. Eurodif S.A.,07-1059,Federal Circuit,Unknown,1,9-0,5,Souter,1
2008,United States v. Eurodif S.A.,07-1059,Federal Circuit,Unknown,1,9-0,5,Thomas,1
2008,United States v. Eurodif S.A.,07-1059,Federal Circuit,Unknown,1,9-0,5,Ginsburg,1
2008,United States v. Eurodif S.A.,07-1059,Federal Circuit,Unknown,1,9-0,5,Breyer,1
2008,United States v. Eurodif S.A.,07-1059,Federal Circuit,Unknown,1,9-0,5,Jr.,1
2008,Negusie v. Holder,07-499,5th Circuit,Unknown,1,8-1,5,Jr.,1
2008,Negusie v. Holder,07-499,5th Circuit,Unknown,1,8-1,5,Stevens,1
2008,Negusie v. Holder,07-499,5th Circuit,Unknown,1,8-1,5,Scalia,1
2008,Negusie v. Holder,07-499,5th Circuit,Unknown,1,8-1,5,Kennedy,1
2008,Negusie v. Holder,07-499,5th Circuit,Unknown,1,8-1,5,Souter,1
2008,Negusie v. Holder,07-499,5th Circuit,Unknown,1,8-1,5,Thomas,0
2008,Negusie v. Holder,07-499,5th Circuit,Unknown,1,8-1,5,Ginsburg,1
2008,Negusie v. Holder,07-499,5th Circuit,Unknown,1,8-1,5,Breyer,1
2008,Negusie v. Holder,07-499,5th Circuit,Unknown,1,8-1,5,Jr.,1
2008,Negusie v. Holder,07-499,5th Circuit,Unknown,1,6-3,5,Jr.,1
2008,Negusie v. Holder,07-499,5th Circuit,Unknown,1,6-3,5,Stevens,0
2008,Negusie v. Holder,07-499,5th Circuit,Unknown,1,6-3,5,Scalia,1
2008,Negusie v. Holder,07-499,5th Circuit,Unknown,1,6-3,5,Kennedy,1
2008,Negusie v. Holder,07-499,5th Circuit,Unknown,1,6-3,5,Souter,1
2008,Negusie v. Holder,07-499,5th Circuit,Unknown,1,6-3,5,Thomas,0
2008,Negusie v. Holder,07-499,5th Circuit,Unknown,1,6-3,5,Ginsburg,1
2008,Negusie v. Holder,07-499,5th Circuit,Unknown,1,6-3,5,Breyer,0
2008,Negusie v. Holder,07-499,5th Circuit,Unknown,1,6-3,5,Jr.,1
2008,"CSX Transportation, Inc. v. Hensley",08-1034,Other,Unknown,1,7-2,5,Jr.,1
2008,"CSX Transportation, Inc. v. Hensley",08-1034,Other,Unknown,1,7-2,5,Stevens,0
2008,"CSX Transportation, Inc. v. Hensley",08-1034,Other,Unknown,1,7-2,5,Scalia,1
2008,"CSX Transportation, Inc. v. Hensley",08-1034,Other,Unknown,1,7-2,5,Kennedy,1
2008,"CSX Transportation, Inc. v. Hensley",08-1034,Other,Unknown,1,7-2,5,Souter,1
2008,"CSX Transportation, Inc. v. Hensley",08-1034,Other,Unknown,1,7-2,5,Thomas,1
2008,"CSX Transportation, Inc. v. Hensley",08-1034,Other,Unknown,1,7-2,5,Ginsburg,0
2008,"CSX Transportation, Inc. v. Hensley",08-1034,Other,Unknown,1,7-2,5,Breyer,1
2008,"CSX Transportation, Inc. v. Hensley",08-1034,Other,Unknown,1,7-2,5,Jr.,1
2008,Arizona v. Johnson,07-1122,Other,Unknown,1,9-0,5,Jr.,1
2008,Arizona v. Johnson,07-1122,Other,Unknown,1,9-0,5,Stevens,1
2008,Arizona v. Johnson,07-1122,Other,Unknown,1,9-0,5,Scalia,1
2008,Arizona v. Johnson,07-1122,Other,Unknown,1,9-0,5,Kennedy,1
2008,Arizona v. Johnson,07-1122,Other,Unknown,1,9-0,5,Souter,1
2008,Arizona v. Johnson,07-1122,Other,Unknown,1,9-0,5,Thomas,1
2008,Arizona v. Johnson,07-1122,Other,Unknown,1,9-0,5,Ginsburg,1
2008,Arizona v. Johnson,07-1122,Other,Unknown,1,9-0,5,Breyer,1
2008,Arizona v. Johnson,07-1122,Other,Unknown,1,9-0,5,Jr.,1
2008,Jimenez v. Quarterman,07-6984,5th Circuit,Unknown,1,9-0,5,Jr.,1
2008,Jimenez v. Quarterman,07-6984,5th Circuit,Unknown,1,9-0,5,Stevens,1
2008,Jimenez v. Quarterman,07-6984,5th Circuit,Unknown,1,9-0,5,Scalia,1
2008,Jimenez v. Quarterman,07-6984,5th Circuit,Unknown,1,9-0,5,Kennedy,1
2008,Jimenez v. Quarterman,07-6984,5th Circuit,Unknown,1,9-0,5,Souter,1
2008,Jimenez v. Quarterman,07-6984,5th Circuit,Unknown,1,9-0,5,Thomas,1
2008,Jimenez v. Quarterman,07-6984,5th Circuit,Unknown,1,9-0,5,Ginsburg,1
2008,Jimenez v. Quarterman,07-6984,5th Circuit,Unknown,1,9-0,5,Breyer,1
2008,Jimenez v. Quarterman,07-6984,5th Circuit,Unknown,1,9-0,5,Jr.,1
2008,Ministry of Defense and Support for Armed Forces of Islamic Republic of Iran v. Elahi,07-615,9th Circuit,Unknown,1,6-3,5,Jr.,1
2008,Ministry of Defense and Support for Armed Forces of Islamic Republic of Iran v. Elahi,07-615,9th Circuit,Unknown,1,6-3,5,Stevens,1
2008,Ministry of Defense and Support for Armed Forces of Islamic Republic of Iran v. Elahi,07-615,9th Circuit,Unknown,1,6-3,5,Scalia,1
2008,Ministry of Defense and Support for Armed Forces of Islamic Republic of Iran v. Elahi,07-615,9th Circuit,Unknown,1,6-3,5,Kennedy,0
2008,Ministry of Defense and Support for Armed Forces of Islamic Republic of Iran v. Elahi,07-615,9th Circuit,Unknown,1,6-3,5,Souter,0
2008,Ministry of Defense and Support for Armed Forces of Islamic Republic of Iran v. Elahi,07-615,9th Circuit,Unknown,1,6-3,5,Thomas,1
2008,Ministry of Defense and Support for Armed Forces of Islamic Republic of Iran v. Elahi,07-615,9th Circuit,Unknown,1,6-3,5,Ginsburg,0
2008,Ministry of Defense and Support for Armed Forces of Islamic Republic of Iran v. Elahi,07-615,9th Circuit,Unknown,1,6-3,5,Breyer,1
2008,Ministry of Defense and Support for Armed Forces of Islamic Republic of Iran v. Elahi,07-615,9th Circuit,Unknown,1,6-3,5,Jr.,1
2008,Waddington v. Sarausad,07-772,9th Circuit,Unknown,1,6-3,5,Jr.,1
2008,Waddington v. Sarausad,07-772,9th Circuit,Unknown,1,6-3,5,Stevens,0
2008,Waddington v. Sarausad,07-772,9th Circuit,Unknown,1,6-3,5,Scalia,1
2008,Waddington v. Sarausad,07-772,9th Circuit,Unknown,1,6-3,5,Kennedy,1
2008,Waddington v. Sarausad,07-772,9th Circuit,Unknown,1,6-3,5,Souter,0
2008,Waddington v. Sarausad,07-772,9th Circuit,Unknown,1,6-3,5,Thomas,1
2008,Waddington v. Sarausad,07-772,9th Circuit,Unknown,1,6-3,5,Ginsburg,0
2008,Waddington v. Sarausad,07-772,9th Circuit,Unknown,1,6-3,5,Breyer,1
2008,Waddington v. Sarausad,07-772,9th Circuit,Unknown,1,6-3,5,Jr.,1
2008,United States v. Hayes,07-608,4th Circuit,Unknown,1,7-2,5,Jr.,0
2008,United States v. Hayes,07-608,4th Circuit,Unknown,1,7-2,5,Stevens,1
2008,United States v. Hayes,07-608,4th Circuit,Unknown,1,7-2,5,Scalia,0
2008,United States v. Hayes,07-608,4th Circuit,Unknown,1,7-2,5,Kennedy,1
2008,United States v. Hayes,07-608,4th Circuit,Unknown,1,7-2,5,Souter,1
2008,United States v. Hayes,07-608,4th Circuit,Unknown,1,7-2,5,Thomas,1
2008,United States v. Hayes,07-608,4th Circuit,Unknown,1,7-2,5,Ginsburg,1
2008,United States v. Hayes,07-608,4th Circuit,Unknown,1,7-2,5,Breyer,1
2008,United States v. Hayes,07-608,4th Circuit,Unknown,1,7-2,5,Jr.,1
2008,Safford Unified School District v. Redding,08-479,9th Circuit,Unknown,1,8-1,5,Jr.,1
2008,Safford Unified School District v. Redding,08-479,9th Circuit,Unknown,1,8-1,5,Stevens,1
2008,Safford Unified School District v. Redding,08-479,9th Circuit,Unknown,1,8-1,5,Scalia,1
2008,Safford Unified School District v. Redding,08-479,9th Circuit,Unknown,1,8-1,5,Kennedy,1
2008,Safford Unified School District v. Redding,08-479,9th Circuit,Unknown,1,8-1,5,Souter,1
2008,Safford Unified School District v. Redding,08-479,9th Circuit,Unknown,1,8-1,5,Thomas,0
2008,Safford Unified School District v. Redding,08-479,9th Circuit,Unknown,1,8-1,5,Ginsburg,1
2008,Safford Unified School District v. Redding,08-479,9th Circuit,Unknown,1,8-1,5,Breyer,1
2008,Safford Unified School District v. Redding,08-479,9th Circuit,Unknown,1,8-1,5,Jr.,1
2008,Pleasant Grove City v. Summum,07-665,10th Circuit,Unknown,1,9-0,5,Jr.,1
2008,Pleasant Grove City v. Summum,07-665,10th Circuit,Unknown,1,9-0,5,Stevens,1
2008,Pleasant Grove City v. Summum,07-665,10th Circuit,Unknown,1,9-0,5,Scalia,1
2008,Pleasant Grove City v. Summum,07-665,10th Circuit,Unknown,1,9-0,5,Kennedy,1
2008,Pleasant Grove City v. Summum,07-665,10th Circuit,Unknown,1,9-0,5,Souter,1
2008,Pleasant Grove City v. Summum,07-665,10th Circuit,Unknown,1,9-0,5,Thomas,1
2008,Pleasant Grove City v. Summum,07-665,10th Circuit,Unknown,1,9-0,5,Ginsburg,1
2008,Pleasant Grove City v. Summum,07-665,10th Circuit,Unknown,1,9-0,5,Breyer,1
2008,Pleasant Grove City v. Summum,07-665,10th Circuit,Unknown,1,9-0,5,Jr.,1
2008,Shinseki v. Sanders,07-1209,Federal Circuit,Unknown,1,6-3,5,Jr.,1
2008,Shinseki v. Sanders,07-1209,Federal Circuit,Unknown,1,6-3,5,Stevens,0
2008,Shinseki v. Sanders,07-1209,Federal Circuit,Unknown,1,6-3,5,Scalia,1
2008,Shinseki v. Sanders,07-1209,Federal Circuit,Unknown,1,6-3,5,Kennedy,1
2008,Shinseki v. Sanders,07-1209,Federal Circuit,Unknown,1,6-3,5,Souter,0
2008,Shinseki v. Sanders,07-1209,Federal Circuit,Unknown,1,6-3,5,Thomas,1
2008,Shinseki v. Sanders,07-1209,Federal Circuit,Unknown,1,6-3,5,Ginsburg,0
2008,Shinseki v. Sanders,07-1209,Federal Circuit,Unknown,1,6-3,5,Breyer,1
2008,Shinseki v. Sanders,07-1209,Federal Circuit,Unknown,1,6-3,5,Jr.,1
2008,"Crawford v. Nashville and Davidson County, TN",06-1595,6th Circuit,Unknown,1,9-0,5,Jr.,1
2008,"Crawford v. Nashville and Davidson County, TN",06-1595,6th Circuit,Unknown,1,9-0,5,Stevens,1
2008,"Crawford v. Nashville and Davidson County, TN",06-1595,6th Circuit,Unknown,1,9-0,5,Scalia,1
2008,"Crawford v. Nashville and Davidson County, TN",06-1595,6th Circuit,Unknown,1,9-0,5,Kennedy,1
2008,"Crawford v. Nashville and Davidson County, TN",06-1595,6th Circuit,Unknown,1,9-0,5,Souter,1
2008,"Crawford v. Nashville and Davidson County, TN",06-1595,6th Circuit,Unknown,1,9-0,5,Thomas,1
2008,"Crawford v. Nashville and Davidson County, TN",06-1595,6th Circuit,Unknown,1,9-0,5,Ginsburg,1
2008,"Crawford v. Nashville and Davidson County, TN",06-1595,6th Circuit,Unknown,1,9-0,5,Breyer,1
2008,"Crawford v. Nashville and Davidson County, TN",06-1595,6th Circuit,Unknown,1,9-0,5,Jr.,1
2008,Citizens United v. Federal Election Commission,08-205,Other,Unknown,0,5-4,5,Jr.,0
2008,Citizens United v. Federal Election Commission,08-205,Other,Unknown,0,5-4,5,Stevens,1
2008,Citizens United v. Federal Election Commission,08-205,Other,Unknown,0,5-4,5,Scalia,0
2008,Citizens United v. Federal Election Commission,08-205,Other,Unknown,0,5-4,5,Kennedy,1
2008,Citizens United v. Federal Election Commission,08-205,Other,Unknown,0,5-4,5,Thomas,0
2008,Citizens United v. Federal Election Commission,08-205,Other,Unknown,0,5-4,5,Ginsburg,1
2008,Citizens United v. Federal Election Commission,08-205,Other,Unknown,0,5-4,5,Breyer,1
2008,Citizens United v. Federal Election Commission,08-205,Other,Unknown,0,5-4,5,Jr.,0
2008,Citizens United v. Federal Election Commission,08-205,Other,Unknown,0,5-4,5,Sotomayor,1
2008,Citizens United v. Federal Election Commission,08-205,Other,Unknown,0,5-4,5,Jr.,1
2008,Citizens United v. Federal Election Commission,08-205,Other,Unknown,0,5-4,5,Stevens,0
2008,Citizens United v. Federal Election Commission,08-205,Other,Unknown,0,5-4,5,Scalia,1
2008,Citizens United v. Federal Election Commission,08-205,Other,Unknown,0,5-4,5,Kennedy,1
2008,Citizens United v. Federal Election Commission,08-205,Other,Unknown,0,5-4,5,Thomas,1
2008,Citizens United v. Federal Election Commission,08-205,Other,Unknown,0,5-4,5,Ginsburg,0
2008,Citizens United v. Federal Election Commission,08-205,Other,Unknown,0,5-4,5,Breyer,0
2008,Citizens United v. Federal Election Commission,08-205,Other,Unknown,0,5-4,5,Jr.,1
2008,Citizens United v. Federal Election Commission,08-205,Other,Unknown,0,5-4,5,Sotomayor,0
2008,Burlington N. & Santa Fe Ry. Co. v. United States,07-1601,9th Circuit,Unknown,1,8-1,5,Jr.,1
2008,Burlington N. & Santa Fe Ry. Co. v. United States,07-1601,9th Circuit,Unknown,1,8-1,5,Stevens,1
2008,Burlington N. & Santa Fe Ry. Co. v. United States,07-1601,9th Circuit,Unknown,1,8-1,5,Scalia,1
2008,Burlington N. & Santa Fe Ry. Co. v. United States,07-1601,9th Circuit,Unknown,1,8-1,5,Kennedy,1
2008,Burlington N. & Santa Fe Ry. Co. v. United States,07-1601,9th Circuit,Unknown,1,8-1,5,Souter,1
2008,Burlington N. & Santa Fe Ry. Co. v. United States,07-1601,9th Circuit,Unknown,1,8-1,5,Thomas,1
2008,Burlington N. & Santa Fe Ry. Co. v. United States,07-1601,9th Circuit,Unknown,1,8-1,5,Ginsburg,0
2008,Burlington N. & Santa Fe Ry. Co. v. United States,07-1601,9th Circuit,Unknown,1,8-1,5,Breyer,1
2008,Burlington N. & Santa Fe Ry. Co. v. United States,07-1601,9th Circuit,Unknown,1,8-1,5,Jr.,1
2008,Arthur Andersen LLP v. Carlisle,08-146,6th Circuit,Unknown,1,6-3,5,Jr.,0
2008,Arthur Andersen LLP v. Carlisle,08-146,6th Circuit,Unknown,1,6-3,5,Stevens,0
2008,Arthur Andersen LLP v. Carlisle,08-146,6th Circuit,Unknown,1,6-3,5,Scalia,1
2008,Arthur Andersen LLP v. Carlisle,08-146,6th Circuit,Unknown,1,6-3,5,Kennedy,1
2008,Arthur Andersen LLP v. Carlisle,08-146,6th Circuit,Unknown,1,6-3,5,Souter,0
2008,Arthur Andersen LLP v. Carlisle,08-146,6th Circuit,Unknown,1,6-3,5,Thomas,1
2008,Arthur Andersen LLP v. Carlisle,08-146,6th Circuit,Unknown,1,6-3,5,Ginsburg,1
2008,Arthur Andersen LLP v. Carlisle,08-146,6th Circuit,Unknown,1,6-3,5,Breyer,1
2008,Arthur Andersen LLP v. Carlisle,08-146,6th Circuit,Unknown,1,6-3,5,Jr.,1
2008,Vaden v. Discover Bank,07-773,4th Circuit,Unknown,1,5-4,5,Jr.,0
2008,Vaden v. Discover Bank,07-773,4th Circuit,Unknown,1,5-4,5,Stevens,0
2008,Vaden v. Discover Bank,07-773,4th Circuit,Unknown,1,5-4,5,Scalia,1
2008,Vaden v. Discover Bank,07-773,4th Circuit,Unknown,1,5-4,5,Kennedy,1
2008,Vaden v. Discover Bank,07-773,4th Circuit,Unknown,1,5-4,5,Souter,1
2008,Vaden v. Discover Bank,07-773,4th Circuit,Unknown,1,5-4,5,Thomas,1
2008,Vaden v. Discover Bank,07-773,4th Circuit,Unknown,1,5-4,5,Ginsburg,1
2008,Vaden v. Discover Bank,07-773,4th Circuit,Unknown,1,5-4,5,Breyer,0
2008,Vaden v. Discover Bank,07-773,4th Circuit,Unknown,1,5-4,5,Jr.,0
2008,Vaden v. Discover Bank,07-773,4th Circuit,Unknown,1,9-0,5,Jr.,1
2008,Vaden v. Discover Bank,07-773,4th Circuit,Unknown,1,9-0,5,Stevens,1
2008,Vaden v. Discover Bank,07-773,4th Circuit,Unknown,1,9-0,5,Scalia,1
2008,Vaden v. Discover Bank,07-773,4th Circuit,Unknown,1,9-0,5,Kennedy,1
2008,Vaden v. Discover Bank,07-773,4th Circuit,Unknown,1,9-0,5,Souter,1
2008,Vaden v. Discover Bank,07-773,4th Circuit,Unknown,1,9-0,5,Thomas,1
2008,Vaden v. Discover Bank,07-773,4th Circuit,Unknown,1,9-0,5,Ginsburg,1
2008,Vaden v. Discover Bank,07-773,4th Circuit,Unknown,1,9-0,5,Breyer,1
2008,Vaden v. Discover Bank,07-773,4th Circuit,Unknown,1,9-0,5,Jr.,1
2008,Summers v. Earth Island Institute,07-463,9th Circuit,Unknown,1,5-4,5,Jr.,1
2008,Summers v. Earth Island Institute,07-463,9th Circuit,Unknown,1,5-4,5,Stevens,0
2008,Summers v. Earth Island Institute,07-463,9th Circuit,Unknown,1,5-4,5,Scalia,1
2008,Summers v. Earth Island Institute,07-463,9th Circuit,Unknown,1,5-4,5,Kennedy,1
2008,Summers v. Earth Island Institute,07-463,9th Circuit,Unknown,1,5-4,5,Souter,0
2008,Summers v. Earth Island Institute,07-463,9th Circuit,Unknown,1,5-4,5,Thomas,1
2008,Summers v. Earth Island Institute,07-463,9th Circuit,Unknown,1,5-4,5,Ginsburg,0
2008,Summers v. Earth Island Institute,07-463,9th Circuit,Unknown,1,5-4,5,Breyer,0
2008,Summers v. Earth Island Institute,07-463,9th Circuit,Unknown,1,5-4,5,Jr.,1
2008,Pacific Bell Telephone Co. v. LinkLine Communications,07-512,9th Circuit,Unknown,1,9-0,5,Jr.,1
2008,Pacific Bell Telephone Co. v. LinkLine Communications,07-512,9th Circuit,Unknown,1,9-0,5,Stevens,1
2008,Pacific Bell Telephone Co. v. LinkLine Communications,07-512,9th Circuit,Unknown,1,9-0,5,Scalia,1
2008,Pacific Bell Telephone Co. v. LinkLine Communications,07-512,9th Circuit,Unknown,1,9-0,5,Kennedy,1
2008,Pacific Bell Telephone Co. v. LinkLine Communications,07-512,9th Circuit,Unknown,1,9-0,5,Souter,1
2008,Pacific Bell Telephone Co. v. LinkLine Communications,07-512,9th Circuit,Unknown,1,9-0,5,Thomas,1
2008,Pacific Bell Telephone Co. v. LinkLine Communications,07-512,9th Circuit,Unknown,1,9-0,5,Ginsburg,1
2008,Pacific Bell Telephone Co. v. LinkLine Communications,07-512,9th Circuit,Unknown,1,9-0,5,Breyer,1
2008,Pacific Bell Telephone Co. v. LinkLine Communications,07-512,9th Circuit,Unknown,1,9-0,5,Jr.,1
2008,Bobby v. Bies,08-598,6th Circuit,Unknown,1,9-0,5,Jr.,1
2008,Bobby v. Bies,08-598,6th Circuit,Unknown,1,9-0,5,Stevens,1
2008,Bobby v. Bies,08-598,6th Circuit,Unknown,1,9-0,5,Scalia,1
2008,Bobby v. Bies,08-598,6th Circuit,Unknown,1,9-0,5,Kennedy,1
2008,Bobby v. Bies,08-598,6th Circuit,Unknown,1,9-0,5,Souter,1
2008,Bobby v. Bies,08-598,6th Circuit,Unknown,1,9-0,5,Thomas,1
2008,Bobby v. Bies,08-598,6th Circuit,Unknown,1,9-0,5,Ginsburg,1
2008,Bobby v. Bies,08-598,6th Circuit,Unknown,1,9-0,5,Breyer,1
2008,Bobby v. Bies,08-598,6th Circuit,Unknown,1,9-0,5,Jr.,1
2008,Van de Kamp v. Goldstein,07-854,9th Circuit,Unknown,1,9-0,5,Jr.,1
2008,Van de Kamp v. Goldstein,07-854,9th Circuit,Unknown,1,9-0,5,Stevens,1
2008,Van de Kamp v. Goldstein,07-854,9th Circuit,Unknown,1,9-0,5,Scalia,1
2008,Van de Kamp v. Goldstein,07-854,9th Circuit,Unknown,1,9-0,5,Kennedy,1
2008,Van de Kamp v. Goldstein,07-854,9th Circuit,Unknown,1,9-0,5,Souter,1
2008,Van de Kamp v. Goldstein,07-854,9th Circuit,Unknown,1,9-0,5,Thomas,1
2008,Van de Kamp v. Goldstein,07-854,9th Circuit,Unknown,1,9-0,5,Ginsburg,1
2008,Van de Kamp v. Goldstein,07-854,9th Circuit,Unknown,1,9-0,5,Breyer,1
